Date;Time;Severity;TID;This;Function;Message
2023/01/31;11:39:29.677;INFO;5390;0;ecat_main_loop@47;"Ehercat-Esmacat shared memory initialized with key 1140916225"
2023/01/31;11:39:29.678;INFO;5390;0;ecat_main_loop@61;"ecat application is on"
2023/01/31;11:39:29.700;INFO;5390;0;ecat_main_loop@67;"ec_init on enp2s0 succeeded."
2023/01/31;11:39:29.713;INFO;5390;0;ecat_main_loop@71;"2 slaves found and configured."
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@75;"Slaves mapped, state to SAFE_OP."
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@83;"Slave Index: 0"
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@84;"Manufacturer code: 0062696f Name: EtherCAT Arduino Shield By Esmacat Product ID: 00090101,  Rev: 00000001 iByte: 16 oByte: 16"
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@83;"Slave Index: 1"
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@84;"Manufacturer code: 0062696f Name: Actuator Controller Product ID: 00020401,  Rev: 00003a30 iByte: 15 oByte: 16"
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@98;"segments : 1 : 63 0 0 0"
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@100;"Request operational state for all slaves"
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@102;"Calculated workcounter 6"
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@113;"ecat setup is done in ecat_main"
2023/01/31;11:39:29.721;INFO;5390;0;ecat_main_loop@126;"Operational state reached for all slaves."
2023/01/31;11:39:29.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 1"
2023/01/31;11:39:30.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 1001"
2023/01/31;11:39:31.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 2001"
2023/01/31;11:39:32.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 3001"
2023/01/31;11:39:33.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 4001"
2023/01/31;11:39:34.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 5001"
2023/01/31;11:39:35.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 6001"
2023/01/31;11:39:36.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 7001"
2023/01/31;11:39:37.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 8001"
2023/01/31;11:39:38.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 9001"
2023/01/31;11:39:39.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 10001"
2023/01/31;11:39:40.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 11001"
2023/01/31;11:39:41.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 12001"
2023/01/31;11:39:42.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 13001"
2023/01/31;11:39:43.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 14001"
2023/01/31;11:39:44.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 15001"
2023/01/31;11:39:45.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 16001"
2023/01/31;11:39:46.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 17001"
2023/01/31;11:39:47.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 18001"
2023/01/31;11:39:48.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 19001"
2023/01/31;11:39:49.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 20001"
2023/01/31;11:39:50.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 21001"
2023/01/31;11:39:51.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 22001"
2023/01/31;11:39:52.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 23001"
2023/01/31;11:39:53.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 24001"
2023/01/31;11:39:54.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 25001"
2023/01/31;11:39:55.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 26001"
2023/01/31;11:39:56.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 27001"
2023/01/31;11:39:57.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 28001"
2023/01/31;11:39:58.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 29001"
2023/01/31;11:39:59.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 30001"
2023/01/31;11:40:00.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 31001"
2023/01/31;11:40:01.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 32001"
2023/01/31;11:40:02.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 33001"
2023/01/31;11:40:03.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 34001"
2023/01/31;11:40:04.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 35001"
2023/01/31;11:40:05.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 36001"
2023/01/31;11:40:06.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 37001"
2023/01/31;11:40:07.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 38001"
2023/01/31;11:40:08.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 39001"
2023/01/31;11:40:09.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 40001"
2023/01/31;11:40:10.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 41001"
2023/01/31;11:40:11.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 42001"
2023/01/31;11:40:12.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 43001"
2023/01/31;11:40:13.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 44001"
2023/01/31;11:40:14.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 45001"
2023/01/31;11:40:15.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 46001"
2023/01/31;11:40:16.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 47001"
2023/01/31;11:40:17.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 48001"
2023/01/31;11:40:18.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 49001"
2023/01/31;11:40:19.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 50001"
2023/01/31;11:40:20.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 51001"
2023/01/31;11:40:21.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 52001"
2023/01/31;11:40:22.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 53001"
2023/01/31;11:40:23.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 54001"
2023/01/31;11:40:24.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 55001"
2023/01/31;11:40:25.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 56001"
2023/01/31;11:40:26.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 57001"
2023/01/31;11:40:27.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 58001"
2023/01/31;11:40:28.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 59001"
2023/01/31;11:40:29.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 60001"
2023/01/31;11:40:30.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 61001"
2023/01/31;11:40:31.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 62001"
2023/01/31;11:40:32.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 63001"
2023/01/31;11:40:33.722;INFO;5390;0;ecat_main_loop@163;"ecat_main_loop: 64001"
