Date;Time;Severity;TID;This;Function;Message
2023/02/02;16:08:37.589;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.590;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.591;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.592;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.593;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.594;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.595;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.596;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.597;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.598;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.599;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.600;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.601;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.602;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.603;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.604;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.605;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.606;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.607;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.608;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.609;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.610;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.611;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.612;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.613;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.614;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.615;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.616;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.617;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.618;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.619;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.620;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.621;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.622;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.623;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.624;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.625;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.626;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.627;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.628;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.629;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.630;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.631;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.632;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.633;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.634;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.635;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.636;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.637;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.638;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.639;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.640;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.641;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.642;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.643;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.644;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.645;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.646;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.647;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.648;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.649;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.650;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.651;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.652;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.653;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.654;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.655;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.656;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.657;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.658;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.659;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.660;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.661;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.662;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.663;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.664;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.665;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.666;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.667;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.668;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.669;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.670;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.671;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.672;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.673;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.674;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.675;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.676;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.677;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.678;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.679;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.680;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.681;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.682;INFO;9469;0;esmacat_master::esmacat_master_loop@211;"esmacat_main_loop: 31001"
2023/02/02;16:08:37.682;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.683;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.684;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.685;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.686;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.687;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.688;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.689;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.690;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.691;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.692;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.693;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.694;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.695;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.696;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.697;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.698;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.699;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.700;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.701;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.702;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.703;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.704;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.705;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.706;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.707;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.708;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.709;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
2023/02/02;16:08:37.710;WARN;9469;0;agree_joint_controller::homing_control@699;"MOVING BACK FROM ENDSTOP..."
